"report_date","target_end_date","location_name","ICUbed_mean","ICUbed_lower","ICUbed_upper"
2020-04-21,2020-07-26,"New York",0,0,0
2020-04-21,2020-07-27,"New York",0,0,0
2020-04-21,2020-07-28,"New York",0,0,0
2020-04-21,2020-07-29,"New York",0,0,0
2020-04-21,2020-07-30,"New York",0,0,0
2020-04-21,2020-07-31,"New York",0,0,0
2020-04-21,2020-08-01,"New York",0,0,0
2020-04-21,2020-08-02,"New York",0,0,0
2020-04-21,2020-08-03,"New York",0,0,0
2020-04-21,2020-08-04,"New York",0,0,0
2020-04-22,2020-03-01,"New York",0,0,0
2020-04-22,2020-03-02,"New York",0,0,0
2020-04-22,2020-03-03,"New York",0,0,0
2020-04-22,2020-03-04,"New York",0,0,0
2020-04-22,2020-03-05,"New York",0,0,0
2020-04-22,2020-03-06,"New York",0,0,0
2020-04-22,2020-03-07,"New York",0,0,0
2020-04-22,2020-03-08,"New York",0,0,0
2020-04-22,2020-03-09,"New York",3,3,3
2020-04-22,2020-03-10,"New York",10,10,10
2020-04-22,2020-03-11,"New York",20,20,20
2020-04-22,2020-03-12,"New York",27.1305,27,27.5
2020-04-22,2020-03-13,"New York",44.459,44,45.5
2020-04-22,2020-03-14,"New York",65.9175,65,67.5
2020-04-22,2020-03-15,"New York",101.259,100,103
2020-04-22,2020-03-16,"New York",138.0875,136.5,140.5
2020-04-22,2020-03-17,"New York",179.101,177,182
2020-04-22,2020-03-18,"New York",224.8875,222,228.5
2020-04-22,2020-03-19,"New York",317.9585,314.5,322
2020-04-22,2020-03-20,"New York",433.2595,429.5,438
2020-04-22,2020-03-21,"New York",538.6625,534.5,544
2020-04-22,2020-03-22,"New York",680.7505,675.5,687
2020-04-22,2020-03-23,"New York",1007.116,1000.5,1014.5
2020-04-22,2020-03-24,"New York",1188.7345,1181.5,1197
2020-04-22,2020-03-25,"New York",1429.141,1421,1438.5125
2020-04-22,2020-03-26,"New York",1764.345,1754,1775
2020-04-22,2020-03-27,"New York",2218.6735,2207,2230
2020-04-22,2020-03-28,"New York",2499.3015,2486.5,2512
2020-04-22,2020-03-29,"New York",2964.819,2950,2979.5
2020-04-22,2020-03-30,"New York",3632.6035,3615.9875,3650
2020-04-22,2020-03-31,"New York",3868.786,3850.9875,3888
2020-04-22,2020-04-01,"New York",4223.233,4204.5,4243.5
2020-04-22,2020-04-02,"New York",4698.651,4678,4721.0125
2020-04-22,2020-04-03,"New York",5304.316,5281.9875,5328
2020-04-22,2020-04-04,"New York",5575.811,5552,5599.5125
2020-04-22,2020-04-05,"New York",5619.6365,5595,5645.5
2020-04-22,2020-04-06,"New York",6094.7025,6068.5,6122.5
2020-04-22,2020-04-07,"New York",6335.0125,6307.4875,6364.0125
2020-04-22,2020-04-08,"New York",6188.26,6159.9875,6219
2020-04-22,2020-04-09,"New York",6198.389,6169.5,6230.0125
2020-04-22,2020-04-10,"New York",6155.3285,6124.4875,6190.0125
2020-04-22,2020-04-11,"New York",6099.217,6066.4875,6134
2020-04-22,2020-04-12,"New York",5702.82,5668.4875,5739.525
2020-04-22,2020-04-13,"New York",5299.112,5265.4625,5335.5
2020-04-22,2020-04-14,"New York",5375.14,5343,5412.025
2020-04-22,2020-04-15,"New York",4954.364,4921.9875,4990.5
2020-04-22,2020-04-16,"New York",4579.4855,4139.4625,5522.7125
2020-04-22,2020-04-17,"New York",4347.881,3503.8625,6193.8125
2020-04-22,2020-04-18,"New York",4256.8465,3032.3,6938.2875
2020-04-22,2020-04-19,"New York",4149.357,2562,7635.4
2020-04-22,2020-04-20,"New York",3599.9915,1694.6375,7841.55
2020-04-22,2020-04-21,"New York",3345.732,1150.9875,8265.625
2020-04-22,2020-04-22,"New York",3025.2035,1013.075,7604.075
2020-04-22,2020-04-23,"New York",2715.0235,867.5,6964.025
2020-04-22,2020-04-24,"New York",2422.879,748.4375,6346.3625
2020-04-22,2020-04-25,"New York",2138.3815,627.85,5759.25
2020-04-22,2020-04-26,"New York",1871.669,512.45,5206.1375
2020-04-22,2020-04-27,"New York",1631.4965,416.3375,4684.9375
2020-04-22,2020-04-28,"New York",1420.401,341.8125,4197.825
2020-04-22,2020-04-29,"New York",1229.4155,271.95,3740.2625
2020-04-22,2020-04-30,"New York",1038.253,199.9875,3285.05
2020-04-22,2020-05-01,"New York",880.454,146.475,2881.3625
2020-04-22,2020-05-02,"New York",738.3115,118.475,2466.1625
2020-04-22,2020-05-03,"New York",614.3335,95.4875,2100.1375
2020-04-22,2020-05-04,"New York",506.8645,74.9875,1769.975
2020-04-22,2020-05-05,"New York",414.8615,58,1472.8875
2020-04-22,2020-05-06,"New York",336.852,46,1219.125
2020-04-22,2020-05-07,"New York",271.2845,34.9875,1002.4125
2020-04-22,2020-05-08,"New York",216.788,26.9875,829.1875
2020-04-22,2020-05-09,"New York",171.817,20.9875,667.6875
2020-04-22,2020-05-10,"New York",135.065,15.4875,540.55
2020-04-22,2020-05-11,"New York",105.305,10.5,432.075
2020-04-22,2020-05-12,"New York",81.3495,7,339.55
2020-04-22,2020-05-13,"New York",62.369,5,258.7375
2020-04-22,2020-05-14,"New York",47.343,3,202.575
2020-04-22,2020-05-15,"New York",35.656,1.5,153.5375
2020-04-22,2020-05-16,"New York",26.612,1,110.075
2020-04-22,2020-05-17,"New York",19.5965,0.5,82.5
2020-04-22,2020-05-18,"New York",14.2385,0.5,62.5
2020-04-22,2020-05-19,"New York",10.1855,0,46.0375
2020-04-22,2020-05-20,"New York",7.221,0,34
2020-04-22,2020-05-21,"New York",4.9745,0,24.5
2020-04-22,2020-05-22,"New York",3.3935,0,18.5
2020-04-22,2020-05-23,"New York",2.2685,0,12.0125
2020-04-22,2020-05-24,"New York",1.505,0,9
2020-04-22,2020-05-25,"New York",0.987,0,6
2020-04-22,2020-05-26,"New York",0.6615,0,3.51249999999999
2020-04-22,2020-05-27,"New York",0.444,0,2.5
2020-04-22,2020-05-28,"New York",0.2955,0,2
2020-04-22,2020-05-29,"New York",0.194,0,1.5
2020-04-22,2020-05-30,"New York",0.129,0,1
2020-04-22,2020-05-31,"New York",0.0795,0,1
2020-04-22,2020-06-01,"New York",0.039,0,0.5
2020-04-22,2020-06-02,"New York",0.019,0,0.5
2020-04-22,2020-06-03,"New York",0.0085,0,0
2020-04-22,2020-06-04,"New York",0.005,0,0
2020-04-22,2020-06-05,"New York",0.0025,0,0
2020-04-22,2020-06-06,"New York",5e-04,0,0
2020-04-22,2020-06-07,"New York",0,0,0
2020-04-22,2020-06-08,"New York",0,0,0
2020-04-22,2020-06-09,"New York",0,0,0
2020-04-22,2020-06-10,"New York",0,0,0
2020-04-22,2020-06-11,"New York",0,0,0
2020-04-22,2020-06-12,"New York",0,0,0
2020-04-22,2020-06-13,"New York",0,0,0
2020-04-22,2020-06-14,"New York",0,0,0
2020-04-22,2020-06-15,"New York",0,0,0
2020-04-22,2020-06-16,"New York",0,0,0
2020-04-22,2020-06-17,"New York",0,0,0
2020-04-22,2020-06-18,"New York",0,0,0
2020-04-22,2020-06-19,"New York",0,0,0
2020-04-22,2020-06-20,"New York",0,0,0
2020-04-22,2020-06-21,"New York",0,0,0
2020-04-22,2020-06-22,"New York",0,0,0
2020-04-22,2020-06-23,"New York",0,0,0
2020-04-22,2020-06-24,"New York",0,0,0
2020-04-22,2020-06-25,"New York",0,0,0
2020-04-22,2020-06-26,"New York",0,0,0
2020-04-22,2020-06-27,"New York",0,0,0
2020-04-22,2020-06-28,"New York",0,0,0
2020-04-22,2020-06-29,"New York",0,0,0
2020-04-22,2020-06-30,"New York",0,0,0
2020-04-22,2020-07-01,"New York",0,0,0
2020-04-22,2020-07-02,"New York",0,0,0
2020-04-22,2020-07-03,"New York",0,0,0
2020-04-22,2020-07-04,"New York",0,0,0
2020-04-22,2020-07-05,"New York",0,0,0
2020-04-22,2020-07-06,"New York",0,0,0
2020-04-22,2020-07-07,"New York",0,0,0
2020-04-22,2020-07-08,"New York",0,0,0
2020-04-22,2020-07-09,"New York",0,0,0
2020-04-22,2020-07-10,"New York",0,0,0
2020-04-22,2020-07-11,"New York",0,0,0
2020-04-22,2020-07-12,"New York",0,0,0
2020-04-22,2020-07-13,"New York",0,0,0
2020-04-22,2020-07-14,"New York",0,0,0
2020-04-22,2020-07-15,"New York",0,0,0
2020-04-22,2020-07-16,"New York",0,0,0
2020-04-22,2020-07-17,"New York",0,0,0
2020-04-22,2020-07-18,"New York",0,0,0
2020-04-22,2020-07-19,"New York",0,0,0
2020-04-22,2020-07-20,"New York",0,0,0
2020-04-22,2020-07-21,"New York",0,0,0
2020-04-22,2020-07-22,"New York",0,0,0
2020-04-22,2020-07-23,"New York",0,0,0
2020-04-22,2020-07-24,"New York",0,0,0
2020-04-22,2020-07-25,"New York",0,0,0
2020-04-22,2020-07-26,"New York",0,0,0
2020-04-22,2020-07-27,"New York",0,0,0
2020-04-22,2020-07-28,"New York",0,0,0
2020-04-22,2020-07-29,"New York",0,0,0
2020-04-22,2020-07-30,"New York",0,0,0
2020-04-22,2020-07-31,"New York",0,0,0
2020-04-22,2020-08-01,"New York",0,0,0
2020-04-22,2020-08-02,"New York",0,0,0
2020-04-22,2020-08-03,"New York",0,0,0
2020-04-22,2020-08-04,"New York",0,0,0
2020-04-27,2020-03-01,"New York",0,0,0
2020-04-27,2020-03-02,"New York",0,0,0
2020-04-27,2020-03-03,"New York",0,0,0
2020-04-27,2020-03-04,"New York",0,0,0
2020-04-27,2020-03-05,"New York",0,0,0
2020-04-27,2020-03-06,"New York",0,0,0
2020-04-27,2020-03-07,"New York",0,0,0
2020-04-27,2020-03-08,"New York",0,0,0
2020-04-27,2020-03-09,"New York",3,3,3
2020-04-27,2020-03-10,"New York",10,10,10
2020-04-27,2020-03-11,"New York",20,20,20
2020-04-27,2020-03-12,"New York",27.1345,27,28
2020-04-27,2020-03-13,"New York",45.4775,45,46.5125
2020-04-27,2020-03-14,"New York",66.951,66,68.5
2020-04-27,2020-03-15,"New York",103.2805,102,105
2020-04-27,2020-03-16,"New York",140.141,138.5,142.5
2020-04-27,2020-03-17,"New York",182.1195,180,185
2020-04-27,2020-03-18,"New York",228.921,226,232.5
2020-04-27,2020-03-19,"New York",321.903,318,326
2020-04-27,2020-03-20,"New York",438.285,434,443
2020-04-27,2020-03-21,"New York",543.7375,539,548.5
2020-04-27,2020-03-22,"New York",686.9595,681.5,693.5
2020-04-27,2020-03-23,"New York",1016.351,1009.5,1024
2020-04-27,2020-03-24,"New York",1199.026,1191,1208
2020-04-27,2020-03-25,"New York",1440.4185,1431.5,1450.0125
2020-04-27,2020-03-26,"New York",1778.6405,1767,1791
2020-04-27,2020-03-27,"New York",2236.966,2224.5,2249.5
2020-04-27,2020-03-28,"New York",2520.8375,2506.9875,2535.5
2020-04-27,2020-03-29,"New York",2987.472,2971.9875,3002.5
2020-04-27,2020-03-30,"New York",3660.419,3643.5,3677.025
2020-04-27,2020-03-31,"New York",3898.847,3881.5,3917.5125
2020-04-27,2020-04-01,"New York",4268.6395,4248.5,4288.5
2020-04-27,2020-04-02,"New York",4749.2325,4727.4875,4772
2020-04-27,2020-04-03,"New York",5362.3755,5340.4875,5386
2020-04-27,2020-04-04,"New York",5639.599,5614,5665.0125
2020-04-27,2020-04-05,"New York",5687.253,5662,5715
2020-04-27,2020-04-06,"New York",6168.504,6140.9875,6198.0125
2020-04-27,2020-04-07,"New York",6400.3765,6371,6430.5125
2020-04-27,2020-04-08,"New York",6252.403,6222,6283.5125
2020-04-27,2020-04-09,"New York",6261.809,6231,6293.0125
2020-04-27,2020-04-10,"New York",6218.6635,6187.4875,6253.0125
2020-04-27,2020-04-11,"New York",6160.827,6128,6196.0125
2020-04-27,2020-04-12,"New York",5754.645,5721.4875,5790.5125
2020-04-27,2020-04-13,"New York",5341.2825,5306,5379.5
2020-04-27,2020-04-14,"New York",5429.501,5392.4875,5466
2020-04-27,2020-04-15,"New York",5003.7005,4967,5040.5125
2020-04-27,2020-04-16,"New York",4646.296,4610.4875,4682
2020-04-27,2020-04-17,"New York",4430.5925,4395.4875,4466.0125
2020-04-27,2020-04-18,"New York",4483.9145,4449.5,4518.0125
2020-04-27,2020-04-19,"New York",4495.866,4462.4875,4530.0125
2020-04-27,2020-04-20,"New York",4025.0435,3991.9875,4057.5
2020-04-27,2020-04-21,"New York",3786.4655,3479.9875,4516.975
2020-04-27,2020-04-22,"New York",3455.54,2872.5,4833.7875
2020-04-27,2020-04-23,"New York",3137.3605,2317.9625,5087.05
2020-04-27,2020-04-24,"New York",2710.385,1670.9625,5206
2020-04-27,2020-04-25,"New York",2315.8135,1081.45,5273.5625
2020-04-27,2020-04-26,"New York",1958.3955,559.475,5339.7375
2020-04-27,2020-04-27,"New York",1709.715,473.4875,4751.075
2020-04-27,2020-04-28,"New York",1491.049,409.9625,4221.7125
2020-04-27,2020-04-29,"New York",1293.3545,349.475,3737.35
2020-04-27,2020-04-30,"New York",1095.2255,279.425,3274.35
2020-04-27,2020-05-01,"New York",931.6695,226.95,2864.225
2020-04-27,2020-05-02,"New York",783.99,178.45,2480.0375
2020-04-27,2020-05-03,"New York",654.998,133.5,2131.225
2020-04-27,2020-05-04,"New York",537.564,95,1812.725
2020-04-27,2020-05-05,"New York",437.742,61.5,1539.625
2020-04-27,2020-05-06,"New York",352.98,32.475,1305.7375
2020-04-27,2020-05-07,"New York",285.0335,23.5,1070.95
2020-04-27,2020-05-08,"New York",228.4835,19.975,871.05
2020-04-27,2020-05-09,"New York",181.7635,16.4875,694.75
2020-04-27,2020-05-10,"New York",143.3715,13,553.275
2020-04-27,2020-05-11,"New York",112.1795,9.4875,439.2875
2020-04-27,2020-05-12,"New York",87.3275,6.5,344.6625
2020-04-27,2020-05-13,"New York",67.3275,4.4875,269.0375
2020-04-27,2020-05-14,"New York",51.567,2.5,211.5375
2020-04-27,2020-05-15,"New York",39.1845,1.5,161.1625
2020-04-27,2020-05-16,"New York",29.471,1,123.075
2020-04-27,2020-05-17,"New York",21.9555,0.5,94.5125
2020-04-27,2020-05-18,"New York",16.1125,0.487500000000001,65.5749999999999
2020-04-27,2020-05-19,"New York",11.662,0,47.0874999999999
2020-04-27,2020-05-20,"New York",8.325,0,35.025
2020-04-27,2020-05-21,"New York",5.8055,0,26.05
2020-04-27,2020-05-22,"New York",3.9665,0,19
2020-04-27,2020-05-23,"New York",2.7115,0,13.0125
2020-04-27,2020-05-24,"New York",1.806,0,9
2020-04-27,2020-05-25,"New York",1.2105,0,6
2020-04-27,2020-05-26,"New York",0.8115,0,4
2020-04-27,2020-05-27,"New York",0.5475,0,3
2020-04-27,2020-05-28,"New York",0.369,0,2
2020-04-27,2020-05-29,"New York",0.2425,0,1.5
2020-04-27,2020-05-30,"New York",0.1635,0,1
2020-04-27,2020-05-31,"New York",0.104,0,1
2020-04-27,2020-06-01,"New York",0.0615,0,0.5
2020-04-27,2020-06-02,"New York",0.034,0,0.5
2020-04-27,2020-06-03,"New York",0.0195,0,0.5
2020-04-27,2020-06-04,"New York",0.0075,0,0
2020-04-27,2020-06-05,"New York",0.001,0,0
2020-04-27,2020-06-06,"New York",0,0,0
2020-04-27,2020-06-07,"New York",0,0,0
2020-04-27,2020-06-08,"New York",0,0,0
2020-04-27,2020-06-09,"New York",0,0,0
2020-04-27,2020-06-10,"New York",0,0,0
2020-04-27,2020-06-11,"New York",0,0,0
2020-04-27,2020-06-12,"New York",0,0,0
2020-04-27,2020-06-13,"New York",0,0,0
2020-04-27,2020-06-14,"New York",0,0,0
2020-04-27,2020-06-15,"New York",0,0,0
2020-04-27,2020-06-16,"New York",0,0,0
2020-04-27,2020-06-17,"New York",0,0,0
2020-04-27,2020-06-18,"New York",0,0,0
2020-04-27,2020-06-19,"New York",0,0,0
2020-04-27,2020-06-20,"New York",0,0,0
2020-04-27,2020-06-21,"New York",0,0,0
2020-04-27,2020-06-22,"New York",0,0,0
2020-04-27,2020-06-23,"New York",0,0,0
2020-04-27,2020-06-24,"New York",0,0,0
2020-04-27,2020-06-25,"New York",0,0,0
2020-04-27,2020-06-26,"New York",0,0,0
2020-04-27,2020-06-27,"New York",0,0,0
2020-04-27,2020-06-28,"New York",0,0,0
2020-04-27,2020-06-29,"New York",0,0,0
2020-04-27,2020-06-30,"New York",0,0,0
2020-04-27,2020-07-01,"New York",0,0,0
2020-04-27,2020-07-02,"New York",0,0,0
2020-04-27,2020-07-03,"New York",0,0,0
2020-04-27,2020-07-04,"New York",0,0,0
2020-04-27,2020-07-05,"New York",0,0,0
2020-04-27,2020-07-06,"New York",0,0,0
2020-04-27,2020-07-07,"New York",0,0,0
2020-04-27,2020-07-08,"New York",0,0,0
2020-04-27,2020-07-09,"New York",0,0,0
2020-04-27,2020-07-10,"New York",0,0,0
2020-04-27,2020-07-11,"New York",0,0,0
2020-04-27,2020-07-12,"New York",0,0,0
2020-04-27,2020-07-13,"New York",0,0,0
2020-04-27,2020-07-14,"New York",0,0,0
2020-04-27,2020-07-15,"New York",0,0,0
2020-04-27,2020-07-16,"New York",0,0,0
2020-04-27,2020-07-17,"New York",0,0,0
2020-04-27,2020-07-18,"New York",0,0,0
2020-04-27,2020-07-19,"New York",0,0,0
2020-04-27,2020-07-20,"New York",0,0,0
2020-04-27,2020-07-21,"New York",0,0,0
2020-04-27,2020-07-22,"New York",0,0,0
2020-04-27,2020-07-23,"New York",0,0,0
2020-04-27,2020-07-24,"New York",0,0,0
2020-04-27,2020-07-25,"New York",0,0,0
2020-04-27,2020-07-26,"New York",0,0,0
2020-04-27,2020-07-27,"New York",0,0,0
2020-04-27,2020-07-28,"New York",0,0,0
2020-04-27,2020-07-29,"New York",0,0,0
2020-04-27,2020-07-30,"New York",0,0,0
2020-04-27,2020-07-31,"New York",0,0,0
2020-04-27,2020-08-01,"New York",0,0,0
2020-04-27,2020-08-02,"New York",0,0,0
2020-04-27,2020-08-03,"New York",0,0,0
2020-04-27,2020-08-04,"New York",0,0,0
2020-04-28,2020-03-01,"New York",0,0,0
2020-04-28,2020-03-02,"New York",0,0,0
2020-04-28,2020-03-03,"New York",0,0,0
2020-04-28,2020-03-04,"New York",0,0,0
2020-04-28,2020-03-05,"New York",0,0,0
2020-04-28,2020-03-06,"New York",0,0,0
2020-04-28,2020-03-07,"New York",0,0,0
2020-04-28,2020-03-08,"New York",0,0,0
2020-04-28,2020-03-09,"New York",3,3,3
2020-04-28,2020-03-10,"New York",10,10,10
2020-04-28,2020-03-11,"New York",20,20,20
2020-04-28,2020-03-12,"New York",27.1445,27,28
2020-04-28,2020-03-13,"New York",45.4655,45,46.5
2020-04-28,2020-03-14,"New York",66.913,66,68.5
2020-04-28,2020-03-15,"New York",103.26,102,105
2020-04-28,2020-03-16,"New York",140.088,138.5,142.5
2020-04-28,2020-03-17,"New York",182.048,180,185
2020-04-28,2020-03-18,"New York",228.887,226,232.5
2020-04-28,2020-03-19,"New York",321.948,318.5,326.5
2020-04-28,2020-03-20,"New York",438.2725,434.5,443
2020-04-28,2020-03-21,"New York",543.7315,539,549
2020-04-28,2020-03-22,"New York",686.9315,681,693
2020-04-28,2020-03-23,"New York",1015.2115,1008.5,1022.5
2020-04-28,2020-03-24,"New York",1196.901,1189.5,1205.5
2020-04-28,2020-03-25,"New York",1438.1915,1429,1447
2020-04-28,2020-03-26,"New York",1775.516,1764.5,1786
2020-04-28,2020-03-27,"New York",2231.8955,2220,2243.5
2020-04-28,2020-03-28,"New York",2513.6,2500.5,2527.0125
2020-04-28,2020-03-29,"New York",2979.29,2964,2993.5
2020-04-28,2020-03-30,"New York",3651.179,3634.5,3668.5
2020-04-28,2020-03-31,"New York",3888.4355,3871.4875,3907.5
2020-04-28,2020-04-01,"New York",4253.2395,4233.5,4274
2020-04-28,2020-04-02,"New York",4732.843,4710,4756.5125
2020-04-28,2020-04-03,"New York",5343.869,5320.9875,5367.5
2020-04-28,2020-04-04,"New York",5619.911,5595.5,5645.0125
2020-04-28,2020-04-05,"New York",5666.305,5640,5693
2020-04-28,2020-04-06,"New York",6145.4705,6117,6174.025
2020-04-28,2020-04-07,"New York",6380.0325,6350.5,6410.0125
2020-04-28,2020-04-08,"New York",6231.6185,6202.4875,6261.5125
2020-04-28,2020-04-09,"New York",6240.8965,6211.4875,6272.5
2020-04-28,2020-04-10,"New York",6197.086,6165,6228.5125
2020-04-28,2020-04-11,"New York",6138.985,6106.9875,6171.5
2020-04-28,2020-04-12,"New York",5735.722,5703.4875,5770.5125
2020-04-28,2020-04-13,"New York",5325.3405,5290.5,5359.5125
2020-04-28,2020-04-14,"New York",5409.202,5374.475,5445
2020-04-28,2020-04-15,"New York",4986.1135,4952.5,5018.525
2020-04-28,2020-04-16,"New York",4631.9895,4598.9875,4667.5125
2020-04-28,2020-04-17,"New York",4417.1945,4382.5,4452.5125
2020-04-28,2020-04-18,"New York",4468.818,4433,4503.5125
2020-04-28,2020-04-19,"New York",4479.966,4445.975,4513.5
2020-04-28,2020-04-20,"New York",4014.316,3980.9875,4046.5125
2020-04-28,2020-04-21,"New York",3844.91,3812.4625,3878.0125
2020-04-28,2020-04-22,"New York",3529.959,3243.4875,4166.475
2020-04-28,2020-04-23,"New York",3228.2345,2695.8875,4450.825
2020-04-28,2020-04-24,"New York",2821.2895,2069.4875,4564.4375
2020-04-28,2020-04-25,"New York",2442.5805,1486.9625,4671.95
2020-04-28,2020-04-26,"New York",2101.2175,973.4375,4747.025
2020-04-28,2020-04-27,"New York",1797.8645,525.3625,4817.9875
2020-04-28,2020-04-28,"New York",1576.3385,457.925,4279.6375
2020-04-28,2020-04-29,"New York",1374.234,396.3875,3788.625
2020-04-28,2020-04-30,"New York",1171.123,320.5,3326.0125
2020-04-28,2020-05-01,"New York",1001.8025,268.825,2915.3375
2020-04-28,2020-05-02,"New York",847.7695,215.475,2539.8375
2020-04-28,2020-05-03,"New York",712.6595,170.5,2186.8375
2020-04-28,2020-05-04,"New York",589.1735,128,1868.275
2020-04-28,2020-05-05,"New York",483.4435,89.975,1587.725
2020-04-28,2020-05-06,"New York",393.546,56.45,1336.675
2020-04-28,2020-05-07,"New York",317.584,31,1132.8375
2020-04-28,2020-05-08,"New York",256.012,23.4875,930.5625
2020-04-28,2020-05-09,"New York",204.889,18.4875,758.0125
2020-04-28,2020-05-10,"New York",162.6005,14.9875,606.575
2020-04-28,2020-05-11,"New York",128.087,10.9875,479.5125
2020-04-28,2020-05-12,"New York",100.205,7.9875,377.5625
2020-04-28,2020-05-13,"New York",77.694,6,293.0125
2020-04-28,2020-05-14,"New York",59.7465,4.5,223.6125
2020-04-28,2020-05-15,"New York",45.6015,2.5,172.025
2020-04-28,2020-05-16,"New York",34.4395,1.5,132.5
2020-04-28,2020-05-17,"New York",25.763,0.987500000000001,98.5125
2020-04-28,2020-05-18,"New York",19.113,0.5,77.5125
2020-04-28,2020-05-19,"New York",13.9705,0,56.5125
2020-04-28,2020-05-20,"New York",10.0725,0,41.525
2020-04-28,2020-05-21,"New York",7.1345,0,30.5375
2020-04-28,2020-05-22,"New York",4.919,0,23.5
2020-04-28,2020-05-23,"New York",3.365,0,16.5
2020-04-28,2020-05-24,"New York",2.2665,0,11.5
2020-04-28,2020-05-25,"New York",1.4935,0,8
2020-04-28,2020-05-26,"New York",1.0155,0,5.5
2020-04-28,2020-05-27,"New York",0.687,0,4
2020-04-28,2020-05-28,"New York",0.458,0,2.5
2020-04-28,2020-05-29,"New York",0.309,0,2
2020-04-28,2020-05-30,"New York",0.21,0,1.5
2020-04-28,2020-05-31,"New York",0.136,0,1
2020-04-28,2020-06-01,"New York",0.0805,0,1
2020-04-28,2020-06-02,"New York",0.0535,0,0.5
2020-04-28,2020-06-03,"New York",0.0245,0,0.5
2020-04-28,2020-06-04,"New York",0.008,0,0
2020-04-28,2020-06-05,"New York",0.004,0,0
2020-04-28,2020-06-06,"New York",0.0015,0,0
2020-04-28,2020-06-07,"New York",0,0,0
2020-04-28,2020-06-08,"New York",0,0,0
2020-04-28,2020-06-09,"New York",0,0,0
2020-04-28,2020-06-10,"New York",0,0,0
2020-04-28,2020-06-11,"New York",0,0,0
2020-04-28,2020-06-12,"New York",0,0,0
2020-04-28,2020-06-13,"New York",0,0,0
2020-04-28,2020-06-14,"New York",0,0,0
2020-04-28,2020-06-15,"New York",0,0,0
2020-04-28,2020-06-16,"New York",0,0,0
2020-04-28,2020-06-17,"New York",0,0,0
2020-04-28,2020-06-18,"New York",0,0,0
2020-04-28,2020-06-19,"New York",0,0,0
2020-04-28,2020-06-20,"New York",0,0,0
2020-04-28,2020-06-21,"New York",0,0,0
2020-04-28,2020-06-22,"New York",0,0,0
2020-04-28,2020-06-23,"New York",0,0,0
2020-04-28,2020-06-24,"New York",0,0,0
2020-04-28,2020-06-25,"New York",0,0,0
2020-04-28,2020-06-26,"New York",0,0,0
2020-04-28,2020-06-27,"New York",0,0,0
2020-04-28,2020-06-28,"New York",0,0,0
2020-04-28,2020-06-29,"New York",0,0,0
2020-04-28,2020-06-30,"New York",0,0,0
2020-04-28,2020-07-01,"New York",0,0,0
2020-04-28,2020-07-02,"New York",0,0,0
2020-04-28,2020-07-03,"New York",0,0,0
2020-04-28,2020-07-04,"New York",0,0,0
2020-04-28,2020-07-05,"New York",0,0,0
2020-04-28,2020-07-06,"New York",0,0,0
2020-04-28,2020-07-07,"New York",0,0,0
2020-04-28,2020-07-08,"New York",0,0,0
2020-04-28,2020-07-09,"New York",0,0,0
2020-04-28,2020-07-10,"New York",0,0,0
2020-04-28,2020-07-11,"New York",0,0,0
2020-04-28,2020-07-12,"New York",0,0,0
2020-04-28,2020-07-13,"New York",0,0,0
2020-04-28,2020-07-14,"New York",0,0,0
2020-04-28,2020-07-15,"New York",0,0,0
2020-04-28,2020-07-16,"New York",0,0,0
2020-04-28,2020-07-17,"New York",0,0,0
2020-04-28,2020-07-18,"New York",0,0,0
2020-04-28,2020-07-19,"New York",0,0,0
2020-04-28,2020-07-20,"New York",0,0,0
2020-04-28,2020-07-21,"New York",0,0,0
2020-04-28,2020-07-22,"New York",0,0,0
2020-04-28,2020-07-23,"New York",0,0,0
2020-04-28,2020-07-24,"New York",0,0,0
2020-04-28,2020-07-25,"New York",0,0,0
2020-04-28,2020-07-26,"New York",0,0,0
2020-04-28,2020-07-27,"New York",0,0,0
2020-04-28,2020-07-28,"New York",0,0,0
2020-04-28,2020-07-29,"New York",0,0,0
2020-04-28,2020-07-30,"New York",0,0,0
2020-04-28,2020-07-31,"New York",0,0,0
2020-04-28,2020-08-01,"New York",0,0,0
2020-04-28,2020-08-02,"New York",0,0,0
2020-04-28,2020-08-03,"New York",0,0,0
2020-04-28,2020-08-04,"New York",0,0,0
2020-04-29,2020-03-01,"New York",0,0,0
2020-04-29,2020-03-02,"New York",0,0,0
2020-04-29,2020-03-03,"New York",0,0,0
2020-04-29,2020-03-04,"New York",0,0,0
2020-04-29,2020-03-05,"New York",0,0,0
2020-04-29,2020-03-06,"New York",0,0,0
2020-04-29,2020-03-07,"New York",0,0,0
2020-04-29,2020-03-08,"New York",0,0,0
2020-04-29,2020-03-09,"New York",3,3,3
2020-04-29,2020-03-10,"New York",10,10,10
2020-04-29,2020-03-11,"New York",20,20,20
2020-04-29,2020-03-12,"New York",27.135,27,28
2020-04-29,2020-03-13,"New York",45.4685,45,46.5
2020-04-29,2020-03-14,"New York",66.9185,66,68.5
2020-04-29,2020-03-15,"New York",102.271,101,104
2020-04-29,2020-03-16,"New York",139.11,137.5,141.5
2020-04-29,2020-03-17,"New York",181.118,179,184
2020-04-29,2020-03-18,"New York",226.9365,224,230
2020-04-29,2020-03-19,"New York",319.9095,316.5,324
2020-04-29,2020-03-20,"New York",436.3035,432.5,440.5
2020-04-29,2020-03-21,"New York",541.742,537,546.5125
